creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,predicted_churn,decision,churn
802,Massachusetts,Male,40,5,0.0,2,1,1,175043.69,0.9426999863656732,high_risk,yes
614,Hawaii,Male,50,4,137104.47,1,1,0,127166.49,0.2460646273688831,low_risk,no
655,New York,Female,72,5,138089.97,2,1,1,99920.41,0.9056320087109984,high_risk,yes
796,Florida,Male,41,8,107525.07,1,1,0,18510.41,0.8079643509205932,high_risk,yes
740,California,Male,36,7,0.0,1,1,1,13177.4,0.9179650967832732,high_risk,yes
670,Florida,Female,40,3,0.0,1,1,1,182650.15,0.7863169920236635,high_risk,yes
738,California,Male,39,5,0.0,2,1,1,114388.98,0.9698959129082112,high_risk,yes
418,Hawaii,Male,28,7,98738.92,1,1,0,122190.22,0.7955055506729319,high_risk,yes
691,Massachusetts,Male,36,7,129934.64,1,0,0,75664.56,0.1158610513668276,low_risk,no
834,Hawaii,Female,49,2,131394.56,1,0,0,194365.76,0.0955953097364838,low_risk,no
702,Texas,Male,36,9,90560.48,2,1,0,174268.87,0.8690863081185998,high_risk,yes
617,California,Female,30,8,0.0,1,1,1,92621.9,0.8263312823003506,high_risk,yes
606,Hawaii,Male,32,6,0.0,2,0,1,36540.63,0.9125230909055452,high_risk,yes
557,Florida,Female,40,4,0.0,2,0,1,105433.53,0.8771412009244044,high_risk,yes
659,Hawaii,Female,32,9,0.0,2,1,1,93155.75,0.8203107265914011,high_risk,yes
702,New York,Male,28,1,103033.83,1,1,1,40321.87,0.7838188608254845,high_risk,yes
767,Florida,Male,47,5,0.0,1,1,0,121964.46,0.0525084884083469,low_risk,no
635,Massachusetts,Female,35,7,0.0,2,1,1,65951.65,0.8289685504414175,high_risk,yes
686,Hawaii,Nonbinary,31,1,0.0,2,1,0,4802.25,0.7974377460493396,high_risk,yes
745,Florida,Female,35,8,0.0,2,1,1,116581.1,0.8825528103388848,high_risk,yes
655,Hawaii,Female,47,10,0.0,2,1,0,167778.62,0.8673320395978291,high_risk,yes
772,Hawaii,Female,35,9,0.0,1,0,1,25448.31,0.7517195163313267,high_risk,yes
503,New York,Male,42,9,153279.39,1,1,1,151336.96,0.9155371486263628,high_risk,yes
513,California,Male,30,5,0.0,2,1,0,162523.66,0.949922375386518,high_risk,yes
514,Hawaii,Female,46,3,106511.85,1,1,0,55072.32,0.9239261082789604,high_risk,yes
651,Hawaii,Male,28,10,79562.98,1,1,1,74687.37,0.8352989125502656,high_risk,yes
680,Florida,Male,42,0,0.0,1,1,0,136377.21,0.9816612262044592,high_risk,yes
638,New York,Male,27,4,135096.05,1,1,1,186523.72,0.2269570175490946,low_risk,no
669,Texas,Male,47,0,63723.78,2,1,1,181928.25,0.7640143866137421,high_risk,yes
766,New York,Male,37,2,99660.13,2,0,1,147700.78,0.8601887127088066,high_risk,yes
769,California,Male,31,4,61297.05,2,1,1,7118.02,0.9594770525904328,high_risk,yes
572,New York,Female,35,1,139979.07,1,1,0,185662.84,0.7582515342866654,high_risk,yes
602,Massachusetts,Nonbinary,34,8,98382.72,1,1,0,39542.0,0.968964446018447,high_risk,yes
620,California,Female,42,1,0.0,2,0,1,65565.92,0.9836627386310876,high_risk,yes
635,Florida,Male,50,7,159453.64,2,0,0,54560.79,0.0193321554482445,low_risk,no
573,Massachusetts,Male,56,3,154669.77,1,0,1,115462.27,0.245327133465654,low_risk,no
679,California,Female,44,3,118742.74,2,1,0,1568.91,0.8375913942488353,high_risk,yes
792,Massachusetts,Male,36,5,92140.15,1,0,1,67468.67,0.8813943221158106,high_risk,yes
741,Hawaii,Male,29,8,0.0,2,1,1,115994.52,0.8689102289477912,high_risk,yes
537,New York,Female,37,7,158411.95,4,1,1,117690.58,0.0406720896200529,low_risk,no
490,Hawaii,Male,39,1,0.0,3,1,0,171060.01,0.077586980529428,low_risk,no
728,California,Male,30,10,114835.43,1,0,1,37662.49,0.7950353946010132,high_risk,yes
365,Texas,Male,30,0,127760.07,1,1,0,81537.85,0.027561107732171,low_risk,no
656,Hawaii,Male,37,7,112291.34,1,1,0,153157.97,0.8451207491322382,high_risk,yes
710,Hawaii,Male,45,1,0.0,2,1,1,36154.66,0.80749652645637,high_risk,yes
627,Texas,Female,30,6,57809.32,1,1,0,188258.49,0.7807265800387294,high_risk,yes
597,Hawaii,Female,53,4,88381.21,1,1,0,69384.71,0.0371688312865551,low_risk,no
690,Hawaii,Male,39,6,0.0,2,1,0,160532.88,0.9869236467264324,high_risk,yes
747,Hawaii,Male,29,7,0.0,2,1,1,141706.43,0.9627827289413752,high_risk,yes
622,Hawaii,Female,30,2,158584.82,3,1,0,142342.55,0.1145264406044944,low_risk,no
696,Hawaii,Male,33,2,163139.27,1,1,1,7035.36,0.901576173663257,high_risk,yes
481,California,Female,57,9,0.0,3,1,1,169719.35,0.0060365377388835,low_risk,no
548,California,Female,41,4,82596.8,1,0,1,55672.09,0.8687915564403602,high_risk,yes
685,Massachusetts,Female,42,2,0.0,2,0,0,199992.48,0.7599749767888608,high_risk,yes
624,Florida,Male,33,6,0.0,2,0,0,76551.7,0.8758310006949747,high_risk,yes
681,Hawaii,Male,38,6,153722.47,1,1,0,101319.76,0.8634884871259111,high_risk,yes
633,Hawaii,Female,29,7,169988.35,1,1,0,4272.0,0.8363762984320368,high_risk,yes
523,Texas,Male,60,1,163894.35,1,0,1,57061.71,0.8946528539732788,high_risk,yes
792,New York,Female,50,4,146710.76,1,1,0,16528.4,0.2113547276162837,low_risk,no
484,New York,Female,55,8,149349.58,3,0,0,137519.92,0.1831113605455222,low_risk,no
602,New York,Female,43,2,113641.49,4,1,0,115116.35,0.0652234106559334,low_risk,no
678,Hawaii,Male,66,8,0.0,2,1,1,47117.03,0.7653904875719775,high_risk,yes
604,Hawaii,Female,56,0,62732.65,1,0,1,124954.56,0.7562469551242218,high_risk,yes
641,California,Female,40,9,0.0,1,0,0,151648.66,0.1809819156027217,low_risk,no
707,Hawaii,Female,42,10,0.0,2,1,1,152944.39,0.8340273977930721,high_risk,yes
565,Hawaii,Female,44,1,0.0,2,0,1,89602.81,0.8500556060773712,high_risk,yes
637,Hawaii,Female,36,9,166939.88,1,1,1,72504.76,0.7934869535436665,high_risk,yes
467,Hawaii,Male,57,1,0.0,2,1,1,114448.77,0.8534201819673348,high_risk,yes
579,Massachusetts,Female,35,1,129490.36,2,0,1,8590.83,0.2161588517786624,low_risk,no
637,New York,Female,39,9,137843.8,1,1,1,117622.8,0.0655115159596287,low_risk,no
846,Hawaii,Female,34,10,142388.61,2,0,1,68393.64,0.0332937773524752,low_risk,no
661,Hawaii,Female,37,5,136425.18,1,1,0,81102.81,0.8802935482883686,high_risk,yes
787,New York,Male,43,0,132217.45,1,1,0,20955.03,0.0028953756024062,low_risk,no
769,Hawaii,Male,29,8,0.0,2,1,1,172290.61,0.7841689534143794,high_risk,yes
760,New York,Female,34,6,58003.41,1,1,0,90346.1,0.8732166854991377,high_risk,yes
673,New York,Female,41,9,98612.1,1,1,0,151349.35,0.9446418749827952,high_risk,yes
728,Texas,Male,32,5,61825.5,1,1,1,156124.93,0.9656375280532832,high_risk,yes
564,Massachusetts,Female,24,6,149592.14,1,1,1,153771.8,0.8859172747835706,high_risk,yes
550,Hawaii,Male,57,5,0.0,1,1,1,133501.94,0.7548447868958257,high_risk,yes
688,Texas,Female,40,8,150679.71,2,0,1,196226.38,0.9658085091157992,high_risk,yes
609,California,Male,26,10,126392.18,1,0,1,43651.49,0.8758635637995793,high_risk,yes
734,California,Male,30,3,0.0,2,1,0,107640.25,0.9742860494478522,high_risk,yes
699,California,Female,40,8,122038.34,1,1,0,102085.35,0.875493181365854,high_risk,yes
662,New York,Male,33,0,103471.52,1,1,1,162703.0,0.8147205160772734,high_risk,yes
551,Florida,Male,49,1,150777.72,2,1,1,135757.27,0.8878513172422788,high_risk,yes
636,Texas,Female,37,9,157098.52,1,1,1,153535.27,0.7820572602062346,high_risk,yes
705,California,Male,25,3,113736.27,1,0,1,196864.61,0.8821970521305766,high_risk,yes
830,Texas,Nonbinary,40,8,77701.64,1,0,1,19512.38,0.9782091492287666,high_risk,yes
752,Hawaii,Male,33,4,0.0,2,1,1,39570.78,0.7756391390070436,high_risk,yes
621,Texas,Female,30,2,101014.08,2,1,1,165257.31,0.8222904870615902,high_risk,yes
611,Florida,Male,52,7,0.0,1,0,1,73585.18,0.033383972066029,low_risk,no
431,New York,Male,45,5,83624.55,2,0,0,36899.62,0.8217687147462589,high_risk,yes
651,California,Male,35,7,74623.5,3,1,0,129451.29,0.0545749696123779,low_risk,no
809,California,Female,38,2,154763.21,2,1,1,174800.31,0.7911454485053478,high_risk,yes
613,California,Male,41,7,0.0,2,1,0,60297.72,0.8639047443922997,high_risk,yes
758,Hawaii,Male,51,8,81710.46,1,1,1,116520.07,0.9970252385326982,high_risk,yes
548,Massachusetts,Male,37,4,0.0,1,1,0,121763.68,0.9502574570650963,high_risk,yes
560,Florida,Female,26,3,116576.45,1,1,0,157567.37,0.9220716645863816,high_risk,yes
689,Florida,Female,45,0,57784.22,1,1,0,197804.0,0.1794613306126307,low_risk,no
649,California,Female,36,8,0.0,2,0,1,109179.89,0.8274060105100048,high_risk,yes
590,Florida,Male,37,6,169902.92,1,1,1,128256.18,0.8283168577815387,high_risk,yes
695,Hawaii,Male,46,4,0.0,2,1,1,137537.22,0.928802519955168,high_risk,yes
669,Florida,Male,51,3,88827.53,1,0,0,85250.77,0.2328821445248078,low_risk,no
809,Hawaii,Male,38,3,0.0,2,1,1,80061.31,0.7771828475118084,high_risk,yes
799,Texas,Male,28,7,167658.33,2,1,1,111138.25,0.8456319579445885,high_risk,yes
773,Massachusetts,Female,33,10,0.0,1,1,1,98820.09,0.9275684872811608,high_risk,yes
653,California,Female,46,5,0.0,2,1,0,49707.85,0.834542186921756,high_risk,yes
691,Hawaii,Male,26,9,136623.19,1,1,0,153228.0,0.9855211941827816,high_risk,yes
668,Massachusetts,Male,38,1,147904.31,1,1,1,69370.05,0.8897875493795013,high_risk,yes
628,New York,Male,39,1,115341.19,1,1,1,107674.3,0.2044360107976885,low_risk,no
827,Massachusetts,Male,46,1,183276.32,1,1,1,13460.27,0.7667336270877543,high_risk,yes
643,California,Male,45,5,0.0,1,1,0,142513.5,0.0391049939057555,low_risk,no
643,California,Female,46,6,0.0,2,0,0,106781.59,0.8876747833889,high_risk,yes
762,Hawaii,Male,29,6,141389.06,1,1,0,54122.89,0.9740670322389856,high_risk,yes
611,New York,Male,31,0,107884.81,2,1,1,183487.98,0.8219674040073552,high_risk,yes
647,California,Male,35,4,123761.68,1,1,0,83910.4,0.9612760486426684,high_risk,yes
637,Florida,Female,54,5,0.0,1,0,1,150836.98,0.8847372192483236,high_risk,yes
727,Massachusetts,Female,57,1,109679.72,1,0,1,753.37,0.8693549850662226,high_risk,yes
576,Hawaii,Female,52,9,170228.59,2,0,0,148477.57,0.1138964888449227,low_risk,no
637,California,Female,38,3,104339.56,1,0,0,119882.86,0.8466081116745661,high_risk,yes
789,New York,Male,39,7,124828.46,2,1,1,124411.08,0.8260983304768548,high_risk,yes
520,Hawaii,Male,34,4,134007.9,1,1,1,193209.11,0.8999125516944888,high_risk,yes
421,California,Nonbinary,34,2,0.0,2,1,1,96615.23,0.8971935072737198,high_risk,yes
769,New York,Female,34,7,137239.17,1,1,1,71379.92,0.2305188030904254,low_risk,no
712,New York,Male,37,7,93978.96,2,1,0,60651.77,0.8019328832128094,high_risk,yes
496,Texas,Female,55,4,125292.53,1,1,1,31532.96,0.0237180229495743,low_risk,no
708,New York,Male,32,3,151691.44,2,1,1,172810.51,0.814602126835947,high_risk,yes
659,Florida,Male,60,2,0.0,1,1,0,177480.45,0.0274104043868626,low_risk,no
690,Texas,Female,54,1,144027.8,1,1,1,108731.02,0.0310695936808023,low_risk,no
665,Hawaii,Female,44,7,0.0,2,1,1,66548.58,0.8558193135906539,high_risk,yes
653,California,Nonbinary,29,2,0.0,2,1,1,41671.81,0.959455129687566,high_risk,yes
601,Hawaii,Female,37,5,0.0,1,0,0,20708.6,0.9980311576259118,high_risk,yes
752,Texas,Male,38,3,183102.29,1,1,1,71557.12,0.8486672012770167,high_risk,yes
603,Massachusetts,Female,56,5,90778.76,2,1,0,162223.67,0.0629899245958166,low_risk,no
729,Florida,Male,31,8,164870.81,2,1,1,9567.39,0.9118867845980064,high_risk,yes
764,New York,Female,39,9,138341.51,1,1,0,50072.94,0.0598979692202755,low_risk,no
700,Hawaii,Female,37,7,0.0,2,1,0,17040.82,0.7991072181080081,high_risk,yes
796,Florida,Male,56,6,94231.13,1,0,0,121164.6,0.0761307088046014,low_risk,no
537,New York,Female,41,3,138306.34,1,1,0,106761.47,0.8107606666657319,high_risk,yes
646,Hawaii,Female,42,3,175159.9,2,0,0,67124.48,0.2033387577043847,low_risk,no
593,Texas,Nonbinary,29,5,101713.84,3,1,0,134594.99,0.8189419278248788,high_risk,yes
753,Texas,Male,30,1,110824.52,1,1,1,57896.27,0.9237993344733002,high_risk,yes
605,Massachusetts,Female,29,3,116805.82,1,0,0,4092.75,0.7632141828434414,high_risk,yes
850,New York,Female,31,3,51293.47,1,0,0,35534.68,0.7925559147118566,high_risk,yes
675,California,Nonbinary,39,7,0.0,2,0,1,36267.21,0.8334150320184688,high_risk,yes
850,Massachusetts,Female,57,8,126776.3,2,1,1,132298.49,0.907150891309613,high_risk,yes
770,California,Nonbinary,33,4,0.0,1,1,0,26080.54,0.1003516630051242,low_risk,no
395,New York,Female,34,5,106011.59,1,1,1,17376.57,0.1605042546581976,low_risk,no
496,Massachusetts,Male,29,2,0.0,2,1,0,55389.59,0.794464342778205,high_risk,yes
405,New York,Male,31,5,133299.67,2,1,1,72950.14,0.8639309133240665,high_risk,yes
850,Hawaii,Female,40,5,0.0,2,1,0,35034.15,0.8627388443038186,high_risk,yes
629,California,Male,44,5,0.0,4,0,0,117572.59,0.0230394375715136,low_risk,no
457,Hawaii,Female,33,7,127837.54,1,0,1,60013.17,0.792633099531781,high_risk,yes
644,New York,Female,40,4,77270.08,2,1,1,115800.1,0.097183555993723,low_risk,no
613,Massachusetts,Male,29,0,0.0,2,0,1,133897.32,0.8313569563219981,high_risk,yes
684,Florida,Female,24,9,79263.9,1,0,1,196574.48,0.9895940775033504,high_risk,yes
763,Hawaii,Male,40,3,0.0,2,1,0,134281.11,0.7951095428347082,high_risk,yes
539,Hawaii,Male,37,2,127609.59,1,1,0,98646.22,0.9263518747573138,high_risk,yes
656,Massachusetts,Male,26,4,139584.57,1,1,0,36308.93,0.8232037914638314,high_risk,yes
744,Massachusetts,Male,30,1,128065.12,1,1,0,121525.48,0.9202692836922184,high_risk,yes
631,New York,Female,32,2,146810.99,2,1,1,180990.29,0.9076332832995632,high_risk,yes
696,Hawaii,Male,22,9,149777.0,1,1,1,198032.93,0.7538977479182798,high_risk,yes
644,Florida,Male,18,7,0.0,1,0,1,59645.24,0.0245401633133548,low_risk,no
558,California,Male,38,8,113000.92,1,1,1,152872.39,0.8933355120731151,high_risk,yes
565,Texas,Male,52,5,97720.35,2,1,0,175070.94,0.186693241848125,low_risk,no
590,Hawaii,Male,32,5,0.0,2,1,0,59249.83,0.7958378144190503,high_risk,yes
850,New York,Nonbinary,36,5,119984.07,1,1,0,191535.11,0.210918913379732,low_risk,no
817,New York,Male,58,3,114327.59,2,1,1,42831.11,0.8041117200369816,high_risk,yes
491,Texas,Male,19,2,125860.2,1,0,0,129690.5,0.955464073705286,high_risk,yes
680,Massachusetts,Female,31,9,119825.75,2,1,1,101139.3,0.8523963622357095,high_risk,yes
651,California,Female,39,6,0.0,1,1,0,24176.44,0.8470706141760327,high_risk,yes
596,New York,Male,48,2,131326.47,1,0,0,1140.02,0.0256338354408302,low_risk,no
666,New York,Female,36,3,129118.5,2,0,0,139435.12,0.8799349281579044,high_risk,yes
544,California,Female,33,6,0.0,2,1,1,124113.04,0.9980163309670476,high_risk,yes
741,Florida,Male,39,7,143637.58,2,0,1,174227.66,0.9230162168911452,high_risk,yes
580,California,Female,35,8,0.0,2,0,1,10357.03,0.9178557469221827,high_risk,yes
711,Texas,Male,43,2,39043.29,2,1,1,175423.69,0.9172760828878568,high_risk,yes
747,Florida,Male,37,1,0.0,2,0,1,180551.76,0.997824631636162,high_risk,yes
734,Massachusetts,Female,37,2,130404.92,1,0,0,34548.74,0.8678813733437605,high_risk,yes
730,California,Female,34,5,74197.38,2,1,0,96875.52,0.9740869722939532,high_risk,yes
699,Massachusetts,Female,50,0,158633.61,1,1,0,193785.87,0.8591069840013873,high_risk,yes
736,California,Male,27,5,51522.75,1,0,1,192131.77,0.9229237330160784,high_risk,yes
798,Hawaii,Male,34,9,154495.79,1,1,0,191395.88,0.9574826655564111,high_risk,yes
706,New York,Female,46,7,111288.18,1,1,1,149170.25,0.1612604019630943,low_risk,no
697,Hawaii,Female,48,1,0.0,2,1,1,87400.53,0.9201552090596036,high_risk,yes
556,California,Female,36,2,134208.22,1,0,1,177670.57,0.7556815715534462,high_risk,yes
850,New York,Female,36,3,169025.83,1,1,0,174235.06,0.7648594364191015,high_risk,yes
689,Texas,Male,45,0,130170.82,2,1,0,150856.38,0.7596408861969485,high_risk,yes
664,California,Male,54,8,0.0,1,1,1,162719.69,0.2055521220412828,low_risk,no
498,Texas,Male,35,2,121968.11,2,0,1,188343.05,0.7560187340603552,high_risk,yes
850,Massachusetts,Female,31,3,121237.65,1,1,1,31022.56,0.92581541920921,high_risk,yes
850,California,Male,20,7,0.0,2,1,0,31288.77,0.8429652281724554,high_risk,yes
437,New York,Male,35,6,126803.34,2,1,1,161133.4,0.8387014171112602,high_risk,yes
543,California,Male,22,8,0.0,2,0,0,127587.22,0.9677472000508898,high_risk,yes
581,Massachusetts,Male,49,10,0.0,2,0,0,41623.59,0.8848097828434034,high_risk,yes
429,Hawaii,Female,39,6,48023.83,1,1,0,74870.99,0.7735779514367951,high_risk,yes
479,California,Female,26,1,0.0,2,1,1,19116.97,0.8224567878720968,high_risk,yes
627,California,Female,35,7,0.0,2,0,1,193022.44,0.7875365273975301,high_risk,yes
645,Hawaii,Male,41,7,0.0,1,0,1,28667.56,0.953946725505461,high_risk,yes
661,California,Female,31,3,133964.3,1,1,1,166187.1,0.9776052187249472,high_risk,yes
584,California,Male,28,10,0.0,2,1,0,19834.32,0.968341300639854,high_risk,yes
521,California,Male,38,5,110641.18,1,0,1,136507.69,0.0885901208699129,low_risk,no
712,Florida,Male,45,6,112994.65,1,0,0,198398.68,0.8578084519777515,high_risk,yes
568,California,Female,44,7,0.0,2,0,0,62370.67,0.2047355923949388,low_risk,no
699,Florida,Female,50,0,158633.61,1,1,0,193785.87,0.8874383280644244,high_risk,yes
655,Massachusetts,Female,29,9,0.0,2,0,1,85736.26,0.9784145278423992,high_risk,yes
719,Massachusetts,Male,40,4,128389.12,1,1,1,176091.31,0.9883771123915988,high_risk,yes
670,Texas,Male,40,2,164948.98,3,0,0,177028.0,0.2282522332871563,low_risk,no
727,California,Male,47,7,0.0,2,1,0,193305.35,0.9833684264979772,high_risk,yes
660,Florida,Male,33,2,80462.24,1,0,0,150422.35,0.9658511688837776,high_risk,yes
752,Massachusetts,Male,44,6,83870.33,1,1,0,178722.24,0.7846962892598441,high_risk,yes
738,New York,Female,29,9,139106.19,1,1,0,141872.05,0.2199047931637404,low_risk,no
552,Florida,Nonbinary,42,4,0.0,2,0,0,195692.3,0.7737857996462619,high_risk,yes
585,Texas,Male,44,7,163867.86,1,1,1,112333.22,0.9403396438947328,high_risk,yes
580,California,Female,35,1,102097.33,1,0,1,168285.85,0.8375840426617129,high_risk,yes
664,Hawaii,Male,43,9,189026.53,2,1,1,56099.86,0.8117962379887289,high_risk,yes
656,Hawaii,Male,50,7,0.0,2,0,1,72143.44,0.7986571907337228,high_risk,yes
814,New York,Male,44,8,95488.82,2,0,0,107013.59,0.8225538885959078,high_risk,yes
561,Hawaii,Female,49,8,0.0,2,1,1,12513.07,0.9954574259819646,high_risk,yes
730,Massachusetts,Female,62,2,0.0,2,1,1,162889.1,0.9372267575675426,high_risk,yes
820,Hawaii,Female,29,3,82344.84,1,0,1,115985.38,0.9658595603583136,high_risk,yes
746,Hawaii,Female,32,4,0.0,2,1,1,72909.75,0.8900319063061134,high_risk,yes
727,Texas,Male,37,9,101191.83,1,1,1,34551.35,0.1610729821482885,low_risk,no
413,New York,Male,39,1,130969.77,2,1,1,158891.79,0.9397467172008834,high_risk,yes
596,Hawaii,Male,36,2,0.0,2,1,1,12067.39,0.9471346087618442,high_risk,yes
668,Florida,Male,45,4,102486.21,2,1,1,158379.25,0.7633254219906307,high_risk,yes
516,Hawaii,Male,33,7,115195.58,1,1,1,11205.5,0.8274391840302688,high_risk,yes
588,California,Female,36,2,0.0,2,1,0,92536.0,0.1723402947397897,low_risk,no
606,New York,Female,47,0,137138.2,2,0,1,53784.22,0.9548838927743042,high_risk,yes
797,California,Male,24,5,0.0,2,1,0,182257.61,0.9492720636114712,high_risk,yes
545,California,Male,47,8,105792.49,1,0,1,67830.2,0.2153050508130489,low_risk,no
713,California,Female,32,1,117094.02,1,0,0,149558.83,0.2045882139526884,low_risk,no
670,Texas,Male,43,9,111677.88,1,1,0,178827.3,0.0748234749472412,low_risk,no
477,Florida,Female,48,2,129120.64,1,0,1,26475.79,0.7557556601510957,high_risk,yes
698,New York,Female,40,8,150777.1,1,1,0,114732.62,0.8354970214302125,high_risk,yes
723,Hawaii,Male,21,4,0.0,2,0,0,24847.02,0.9640679204096768,high_risk,yes
502,California,Female,42,8,159660.8,3,1,0,113931.57,0.0740744923305085,low_risk,no
698,Massachusetts,Male,38,10,95010.92,1,1,1,105227.86,0.9303095481249668,high_risk,yes
730,Massachusetts,Female,33,9,0.0,2,0,0,176576.62,0.8236548434166092,high_risk,yes
620,California,Female,29,3,0.0,2,0,1,153392.28,0.9073776307101494,high_risk,yes
654,Hawaii,Male,29,1,0.0,1,1,0,180345.44,0.8761612593847944,high_risk,yes
605,Florida,Female,48,6,0.0,2,1,1,40062.99,0.9985136025387732,high_risk,yes
700,Hawaii,Male,37,1,135179.49,1,1,0,160670.37,0.8512900755407466,high_risk,yes
705,Florida,Female,24,5,177799.83,2,0,0,79886.06,0.9125110461806764,high_risk,yes
725,California,Female,31,6,0.0,1,0,0,61326.43,0.9880274835107734,high_risk,yes
786,California,Male,32,9,0.0,2,1,0,133112.41,0.9335193408957227,high_risk,yes
733,Hawaii,Nonbinary,33,3,0.0,1,1,1,7666.73,0.7789855742578079,high_risk,yes
513,Hawaii,Female,45,0,164649.52,3,1,0,49915.52,0.2262284757829334,low_risk,no
563,Hawaii,Male,30,7,90727.79,1,1,0,122268.75,0.9996835180109408,high_risk,yes
599,Massachusetts,Male,35,6,137102.65,1,0,0,76870.81,0.8190493495112566,high_risk,yes
788,California,Male,55,3,0.0,1,0,1,13288.46,0.2112428771506568,low_risk,no
726,Massachusetts,Female,48,6,99906.19,1,1,0,64323.24,0.9491681194291172,high_risk,yes
723,Florida,Nonbinary,45,4,0.0,2,1,0,37214.39,0.952471695122424,high_risk,yes
703,California,Male,36,2,0.0,2,1,0,108790.95,0.8571269017472958,high_risk,yes
713,Hawaii,Male,43,5,86394.14,1,1,1,130001.13,0.7966545122845827,high_risk,yes
606,Hawaii,Male,37,6,82373.94,1,0,0,172526.9,0.2338389372941663,low_risk,no
699,California,Male,29,3,125689.29,1,1,1,151623.71,0.9065984719701514,high_risk,yes
507,New York,Male,31,2,134237.07,1,1,1,166423.66,0.0034497155958714,low_risk,no
776,Massachusetts,Male,33,2,0.0,2,1,1,176921.0,0.8678374154813614,high_risk,yes
625,Hawaii,Male,49,6,173434.9,1,1,0,165580.93,0.2442011771453725,low_risk,no
845,Texas,Female,43,3,152063.59,2,1,0,97910.06,0.9319796284186068,high_risk,yes
589,New York,Female,20,2,121093.29,2,1,0,3529.72,0.8068991533062997,high_risk,yes
630,California,Male,26,7,129837.72,2,0,1,197001.15,0.93203594201396,high_risk,yes
